SAT,TOTHRS,COLGPA,ATHLETE,VERBMATH,HSIZE,HSRANK,HSPERC,FEMALE,BLACK,WHITE
900,91,2.85,0,0.8,6.05,65,10.7438,0,0,1
840,103,2.06,0,0.95349,6.98,154,22.06304,1,0,1
890,127,2.02,1,0.81633,6.9,420,60.86956,0,1,0
1030,44,2.68,0,1.01961,5.88,67,11.39456,1,0,1
1080,48,2.04,0,0.8,5.88,119,20.23809,0,0,1
730,17,2.29,0,0.825,5.51,253,45.91652,0,0,1
1130,14,2.07,0,0.85246,5.51,168,30.49002,0,0,1
1160,41,1.65,0,0.68116,5.88,63,10.71429,0,0,1
960,11,3.09,0,0.71429,5.51,80,14.51906,0,0,1
1090,17,2.64,0,0.60294,6.4,140,21.875,0,0,1
1130,48,3.35,0,0.71212,5.88,17,2.891156,0,0,1
1030,15,3.2,0,0.77586,5.51,73,13.24864,0,0,1
920,122,1.94,0,1,1.1,4,3.636364,1,1,0
960,113,3.23,0,0.88235,0.35,5,14.28571,1,0,1
870,15,3.33,0,0.97727,0.24,3,12.5,1,0,1
1040,61,2.67,0,0.85714,0.15,6,40,0,0,1
1150,43,2.39,0,1.21154,0.24,3,12.5,1,0,1
1330,62,4,0,0.82192,6.73,4,0.5943536,0,0,1
820,93,2.94,0,0.70833,6.73,111,16.49331,1,0,1
1300,14,3.5,0,0.88406,6.98,9,1.289398,0,0,1
900,47,2.08,0,0.95652,6.34,247,38.95899,0,0,1
970,46,2.23,0,0.67241,6.34,251,39.5899,0,0,1
880,107,3.32,0,0.95556,5.72,24,4.195804,1,0,1
910,16,2.5,0,0.97826,6.98,127,18.19484,0,1,0
930,15,1.8,0,0.97872,6.98,121,17.33524,0,0,1
940,69,2.79,0,0.67857,6.73,54,8.023774,0,0,1
850,107,2.13,1,0.88889,5.72,86,15.03496,0,0,1
830,113,2.84,0,0.93023,5.72,87,15.20979,1,0,1
850,16,2.37,0,0.66667,6.98,237,33.95415,0,0,1
790,112,2.74,0,0.88095,5.72,85,14.86014,1,0,1
1010,52,1.71,0,1.10417,6.34,243,38.32808,1,0,1
990,121,1.99,0,0.7069,5.72,210,36.71329,0,0,1
1150,56,3.16,1,0.74242,6.73,106,15.75037,0,0,1
870,111,2.51,0,0.8125,5.72,125,21.85315,0,0,1
960,13,0,0,0.84615,6.98,233,33.38109,0,0,1
990,44,2.43,0,0.67797,6.34,88,13.88013,0,0,1
1070,14,3.14,0,0.64615,6.98,28,4.011461,1,0,1
1060,48,2.58,0,0.92727,6.34,56,8.832808,1,0,1
850,103,2.35,0,1.02381,5.72,177,30.94406,0,0,1
790,18,2.16,0,1.02564,6.98,129,18.48137,1,0,1
1220,17,3.29,0,1.0678,6.98,13,1.862464,0,0,1
1290,77,2.77,0,0.92537,6.93,149,21.50072,0,0,1
1070,90,2.63,0,0.67188,5.72,80,13.98601,0,0,1
980,12,2.25,0,0.78182,6.98,121,17.33524,1,0,1
950,17,2.47,0,0.93878,6.98,72,10.31519,1,0,1
930,15,0.73,0,0.89796,6.98,286,40.97421,0,0,1
1050,13,2.38,0,0.84211,6.98,31,4.441261,1,0,1
850,15,0.4,0,1.02381,6.98,254,36.38969,1,0,1
1030,100,2.78,0,0.74576,5.72,45,7.867133,0,0,1
1080,77,3.29,0,0.71429,6.73,101,15.00743,0,0,1
940,87,2.87,0,0.70909,6.73,128,19.01932,1,0,1
1030,108,2.06,0,1.23913,5.72,157,27.44755,1,0,1
1130,18,2.16,0,1.01786,6.98,68,9.742121,0,0,1
810,18,1.88,0,0.88372,6.98,99,14.18338,0,0,1
1130,13,1.84,0,0.94828,6.98,44,6.303725,1,0,1
920,77,2.54,0,0.91667,6.73,203,30.16345,1,0,1
990,42,2.26,0,0.7069,6.34,65,10.25237,0,0,1
910,16,1.81,0,0.89583,6.98,92,13.18052,0,0,1
1290,47,3.59,0,0.92537,6.34,6,0.9463722,1,0,1
1020,18,2.27,0,0.88889,6.98,62,8.882522,0,0,1
980,18,2.5,0,0.78182,6.98,99,14.18338,0,0,1
1050,112,2.23,0,0.84211,5.72,252,44.05594,0,0,1
1220,52,2.8,0,0.76812,6.34,68,10.72555,0,0,1
1000,57,1.68,0,1,6.34,36,5.678234,0,0,1
910,43,1.81,0,0.82,6.34,201,31.70347,0,0,1
910,132,2.68,0,0.85714,5.72,92,16.08392,1,0,1
760,78,3.21,0,0.68889,6.73,86,12.7786,1,0,1
930,17,1.94,0,0.75472,6.98,87,12.46418,0,0,1
1180,76,2.85,0,1.07018,6.73,12,1.783061,1,0,1
1090,15,2.4,0,0.75806,6.98,8,1.146132,1,0,1
1110,122,2.31,0,0.68182,5.72,54,9.440559,0,0,1
1170,81,2.34,0,0.8871,1.25,1,0.8,0,0,1
980,127,2.04,0,1.13043,1.41,3,2.12766,1,1,0
1090,117,2.6,0,0.81667,6.82,40,5.865103,1,0,1
850,83,3.25,0,0.84783,5.79,16,2.763385,1,0,1
1120,57,3.26,0,0.75,5.79,17,2.936097,0,0,1
950,44,1.31,0,0.79245,5.56,126,22.66187,0,0,1
1260,46,2.28,0,0.8806,5.56,106,19.06475,0,0,1
890,52,2.32,0,0.64815,5.56,64,11.51079,1,0,1
1250,42,2.38,0,0.92308,5.56,10,1.798561,0,0,1
960,82,2.35,0,0.95918,5.79,11,1.899827,1,1,0
860,109,1.96,0,0.91111,6.82,116,17.0088,1,0,1
900,50,3.2,0,0.8,5.56,35,6.294964,1,0,1
900,109,1.97,0,1.04545,6.82,156,22.8739,1,0,1
1110,18,1.22,0,0.79032,5.84,79,13.5274,0,0,1
1170,17,2.35,0,0.8,5.84,52,8.90411,0,0,1
1090,84,2.66,0,0.81667,5.79,23,3.972366,0,0,1
1220,121,3.16,0,0.87692,6.26,13,2.076677,0,0,1
1070,74,2.25,0,1.05769,5.79,93,16.06218,1,0,1
990,18,1.88,0,0.67797,5.84,126,21.57534,0,0,1
920,15,2.93,0,0.84,5.84,38,6.506849,1,0,1
1000,11,1.63,0,0.85185,5.84,54,9.246575,1,0,1
870,111,2.26,0,0.8913,6.82,71,10.41056,0,0,1
720,18,1.38,1,0.89474,5.84,268,45.89041,0,1,0
940,13,2,0,0.88,5.84,63,10.78767,1,0,1
1090,121,2.25,0,0.78689,6.82,38,5.571847,0,0,1
1350,17,3.58,0,0.84932,5.84,10,1.712329,0,0,1
930,106,2.15,0,0.89796,6.82,101,14.80938,0,0,1
1090,16,2.43,0,0.81667,5.84,37,6.335617,1,0,1
1010,50,2.46,0,0.90566,0.67,30,44.77612,0,0,1
1140,48,2.77,0,0.86885,0.67,18,26.86567,1,0,1
1200,18,3.22,0,0.81818,0.47,3,6.382979,0,0,1
1070,121,3.68,0,0.78333,0.56,3,5.357143,1,0,1
1370,80,3.37,0,0.92958,0.53,1,1.886792,1,0,1
1150,75,3,0,0.85484,0.53,4,7.54717,0,0,1
910,68,2.27,0,0.78431,0.53,42,79.24529,1,0,1
1010,17,2.23,0,0.94231,0.47,16,34.04255,0,0,1
920,56,2.75,0,0.58621,0.67,15,22.38806,1,0,1
950,122,2.22,0,0.86275,0.56,13,23.21428,1,0,1
1150,38,4,0,0.85484,0.67,35,52.23881,0,0,1
1360,17,3.41,0,0.81333,0.45,2,4.444445,0,0,1
830,112,2.22,0,0.72917,0.56,41,73.21429,0,0,1
1020,112,2.54,0,0.78947,0.55,13,23.63636,0,0,1
880,48,2.29,0,1.14634,0.67,43,64.17911,1,0,1
900,16,2.62,0,0.91489,0.44,31,70.45454,0,0,1
930,126,1.88,0,0.78846,0.56,16,28.57143,1,0,1
830,93,2.12,0,0.88636,0.56,30,53.57143,0,0,1
1090,118,3.77,0,0.65152,0.56,5,8.928572,0,0,1
1130,16,3.56,0,0.85246,0.47,4,8.510638,1,0,1
970,48,2.83,0,1.425,0.67,8,11.9403,1,0,1
1110,98,2.75,0,0.79032,3.08,45,14.61039,1,0,1
1110,119,2.65,0,0.79032,3.08,148,48.05195,1,0,1
750,15,1.73,0,0.97368,3.17,119,37.53943,0,0,1
930,13,2.3,0,0.86,3.17,87,27.4448,0,0,1
1020,106,2.94,0,0.7,3.08,79,25.64935,1,0,1
1070,41,2.87,0,1.01887,2.95,25,8.474576,0,0,1
940,14,2.71,0,1,3.17,61,19.2429,1,0,1
1230,43,2.23,0,0.78261,2.95,120,40.67797,0,0,1
1110,21,3.42,0,0.73438,3.17,27,8.51735,1,0,1
1040,36,1.8,0,1.08,2.95,202,68.47458,0,0,1
1160,95,3.67,0,0.84127,3.08,56,18.18182,0,0,1
920,45,2.53,0,1.04444,2.95,68,23.05085,1,0,1
1060,49,3.87,0,1.07843,3.13,50,15.97444,0,0,1
1100,48,2.52,0,0.77419,2.95,35,11.86441,0,0,1
1020,115,3.26,0,0.96154,3.08,15,4.87013,1,0,1
1010,104,2.83,0,0.74138,3.08,46,14.93507,1,0,1
1220,92,3.68,0,0.90625,3.08,20,6.493506,1,0,1
1130,16,3.43,0,0.68657,3.17,41,12.93375,1,0,1
1190,74,2.2,0,0.98333,3.29,60,18.23708,0,0,1
920,78,2.67,0,1,3.29,55,16.71733,1,0,1
1100,117,3.68,0,0.89655,3.08,13,4.220779,1,0,1
1170,16,3.37,0,0.95,3.17,128,40.37855,0,0,1
890,46,2.23,0,0.7451,2.95,90,30.50847,0,0,1
1040,126,3.13,0,1.16667,3.08,77,25,1,0,1
980,15,1.06,0,0.78182,3.17,96,30.28391,0,0,1
1280,14,3.21,0,0.93939,3.17,99,31.23028,0,0,1
1230,17,3.05,0,0.95238,3.17,14,4.416404,1,0,1
1060,74,2.17,0,0.85965,3.29,150,45.5927,0,0,1
1200,15,3.4,0,1.10526,3.17,17,5.362776,1,0,1
1200,104,3.18,0,0.71429,3.08,15,4.87013,1,0,1
780,18,0.72,0,0.90244,3.22,104,32.29814,0,0,1
1140,61,2.78,0,0.86885,3.29,84,25.53192,0,0,1
1100,51,2.86,0,0.71875,2.95,19,6.440678,1,0,1
780,15,1.6,0,1.4375,3.33,253,75.97598,1,0,1
1050,99,3.55,0,0.98113,3.08,11,3.571429,0,0,1
1080,48,3.87,0,0.96364,2.95,10,3.389831,1,0,1
1040,45,2.93,0,0.85714,2.95,39,13.22034,0,0,1
1250,111,3.54,0,1.11864,3.08,23,7.467533,1,0,1
1130,89,3.52,0,0.79365,3.08,18,5.844156,0,0,1
750,16,2.31,0,0.66667,3.17,100,31.54574,1,0,1
880,17,2.17,0,0.91304,3.17,84,26.49842,0,0,1
1040,114,3.76,0,0.92593,3.08,36,11.68831,1,0,1
1070,16,3.06,0,0.72581,3.17,43,13.56467,1,0,1
910,78,2.85,0,0.78431,3.08,118,38.31169,1,0,1
840,16,2.12,0,0.86667,3.17,92,29.02208,0,0,1
1290,16,3.62,0,0.92537,3.17,32,10.09464,0,0,1
1030,64,2.95,0,0.90741,2.14,25,11.68224,1,0,1
1310,87,3.13,0,0.95522,2.14,2,0.9345794,0,0,1
1180,19,4,0,0.81538,2.5,11,4.4,0,0,1
960,15,3.06,0,0.88235,2.5,22,8.8,1,0,1
970,15,2.8,0,0.90196,2.5,13,5.2,1,0,1
1020,15,1.93,0,0.82143,1.32,42,31.81818,0,0,1
940,76,2.72,0,1.29268,2.14,15,7.009346,1,0,0
850,74,2.52,0,1.17949,2.14,28,13.08411,1,0,1
1090,51,2.39,0,0.81667,2.44,27,11.06557,0,0,1
980,17,2.35,0,0.68966,2.5,12,4.8,0,0,1
1050,42,1.54,0,0.90909,2.44,4,1.639344,0,0,1
1400,17,3.76,0,0.86667,2.5,2,0.8,0,0,1
1130,17,3.58,0,0.79365,2.56,55,21.48438,0,0,1
1150,76,2.89,0,0.91667,2.14,30,14.01869,0,0,1
870,72,2.66,0,1.175,2.22,114,51.35135,1,0,1
1110,76,2.63,0,0.91379,2.14,11,5.140187,0,0,1
1260,45,2.02,0,0.7027,2.44,22,9.016394,0,0,1
1030,14,2,0,0.87273,2.96,45,15.2027,0,0,1
1170,49,3.36,0,0.85714,2.66,4,1.503759,1,0,1
1030,13,2.92,0,0.9434,2.96,33,11.14865,1,0,1
1140,50,3.28,0,0.9,2.66,14,5.263158,0,0,1
1120,52,3.19,0,0.96491,2.66,1,0.3759398,1,0,1
1160,44,3.04,0,0.84127,2.66,6,2.255639,1,0,1
1170,51,2.7,0,0.74627,2.66,15,5.639098,0,0,1
850,17,2.88,0,0.77083,2.96,11,3.716216,1,0,1
1090,16,2.56,0,0.87931,2.96,38,12.83784,1,0,1
1100,48,3.58,0,0.77419,2.66,2,0.7518797,1,0,1
1110,50,3.58,0,0.79032,2.66,3,1.12782,1,0,1
1130,49,2.77,0,0.76563,2.66,5,1.879699,1,0,1
990,47,1.61,0,1.02041,0.89,21,23.5955,1,1,0
1140,16,2.56,0,0.72727,1.01,1,0.990099,0,0,1
860,35,2.94,0,0.79167,0.89,1,1.123595,0,0,1
1090,85,2.98,0,0.94643,0.86,2,2.325581,1,0,1
1210,16,4,0,0.89063,1.9,14,7.368421,1,0,1
870,14,2.35,0,0.85106,1.81,36,19.8895,1,0,1
1360,71,3.29,0,0.7,1.72,6,3.488372,0,0,1
1020,16,3.06,0,0.67213,1.81,15,8.287292,1,0,1
960,81,3.08,0,0.71429,1.72,13,7.558139,1,0,1
990,105,2.44,0,0.67797,1.72,7,4.069767,0,0,1
1000,90,3.18,0,0.69492,1.72,14,8.139535,0,0,1
910,51,2.82,0,0.89583,1.61,5,3.10559,1,0,1
810,12,0.66,0,1.025,1.61,72,44.7205,1,0,1
1380,15,4,0,0.76923,1.81,1,0.5524862,0,0,0
1130,40,3.72,0,0.94828,1.61,6,3.726708,1,0,1
1010,46,2.04,0,1.10417,1.67,110,65.86826,0,0,1
960,41,2.39,0,0.81132,1.61,8,4.968944,1,0,1
1160,120,2.32,0,0.75758,1.72,11,6.395349,0,0,1
1060,110,2.28,0,0.68254,1.72,13,7.558139,0,0,1
940,117,3.5,0,0.91837,1.72,17,9.883721,1,0,1
1210,47,2.72,0,0.92063,1.61,12,7.453416,0,0,1
960,45,2.15,0,0.92,1.61,29,18.01242,0,0,1
910,14,2.42,0,0.89583,1.81,53,29.28177,0,0,1
1090,90,3.24,0,0.78689,1.72,2,1.162791,0,0,1
940,50,2.72,0,0.84314,1.61,35,21.73913,1,0,1
930,54,2.64,0,0.69091,1.61,4,2.484472,1,0,1
1460,13,4,0,0.94667,1.81,2,1.104972,0,0,1
1440,14,3.5,0,1.02817,1.81,4,2.209945,1,0,1
1120,47,2.91,0,0.93103,1.61,10,6.21118,0,0,1
1040,32,1.71,0,0.76271,1.61,11,6.832298,1,0,0
670,18,2.83,0,0.86111,1.9,63,33.15789,1,0,1
930,17,0.35,0,1.16279,1.81,96,53.03867,0,0,1
1130,105,3.82,0,0.91525,1.72,1,0.5813953,0,0,1
1200,15,2.4,0,0.71429,1.81,26,14.36464,0,0,1
1090,13,2.23,0,0.84746,1.81,21,11.60221,0,0,1
960,81,3.35,0,0.88235,1.72,10,5.813953,1,0,1
950,13,1.46,0,0.79245,1.81,79,43.64641,0,0,1
940,79,2.89,0,0.80769,1.72,2,1.162791,1,1,0
800,117,2.25,0,0.86047,1.72,29,16.86047,0,0,1
1100,42,3.14,0,0.83333,1.61,2,1.242236,0,0,1
860,14,2.21,0,0.86957,1.81,52,28.72928,0,0,1
860,51,3.05,0,0.72,1.61,16,9.937888,1,0,1
940,56,2.98,0,0.59322,1.72,17,9.883721,0,0,1
1150,41,1.56,0,0.79688,1.61,30,18.63354,0,0,1
940,94,2.39,0,0.91837,1.8,76,42.22222,0,0,1
830,18,1.5,0,1.30556,3.18,36,11.32076,1,0,1
990,112,3.21,0,0.98,0.33,7,21.21212,1,0,1
1100,77,1.88,0,0.83333,0.37,7,18.91892,0,0,1
1100,108,2.57,0,0.96429,0.33,21,63.63636,0,0,1
1210,82,2.4,0,0.83333,0.37,7,18.91892,1,0,1
1020,38,2.36,0,0.78947,2.92,52,17.80822,0,0,1
920,13,0.46,0,0.80392,3.18,99,31.13208,1,1,0
1000,89,1.92,0,0.78571,3.05,5,1.639344,1,1,0
950,14,2.85,0,0.9,3.18,19,5.974843,1,0,1
950,48,2.77,0,0.69643,2.92,30,10.27397,0,0,1
1160,42,2.69,0,0.93333,2.92,13,4.452055,1,0,1
1140,24,2.62,0,0.65217,2.92,36,12.32877,0,0,1
930,44,2.06,0,1.11364,2.92,6,2.054795,0,1,0
900,13,1.3,0,0.83673,0.86,19,22.09302,0,1,0
900,12,2.91,0,0.91489,0.86,2,2.325581,1,0,1
700,117,2.35,0,0.70732,0.88,13,14.77273,1,0,1
1000,47,3.48,0,1.04082,3.29,8,2.431611,0,0,1
860,17,2.29,0,0.7551,3.25,24,7.384615,1,0,1
1060,95,3.73,0,0.82759,3.3,12,3.636364,1,0,1
1010,50,2.72,0,0.94231,3.29,22,6.68693,0,0,1
830,51,2.96,0,0.93023,3.29,17,5.167173,1,0,1
1020,82,1.96,0,0.75862,3.3,93,28.18182,0,0,1
1060,110,3.46,0,0.79661,3.55,13,3.661972,0,0,1
840,20,2.3,0,0.90909,3.25,107,32.92308,0,0,1
890,17,2.94,0,1.06977,1.54,31,20.12987,1,0,1
1060,17,3,0,1.25532,1.54,8,5.194805,1,0,1
1330,16,3.18,0,0.98507,1.54,1,0.6493506,1,0,1
800,14,1.07,0,0.95122,1.54,25,16.23377,1,0,1
1170,14,1.42,0,0.85714,1.6,23,14.375,1,0,1
780,11,1.9,0,0.77273,1.85,41,22.16216,1,0,1
840,10,1.8,0,0.78723,1.85,46,24.86486,0,0,1
1020,16,2.43,0,0.88889,1.54,10,6.493506,1,0,1
1170,85,3.82,0,0.77273,1.6,21,13.125,0,0,1
990,40,2.5,0,1.10638,1.77,7,3.954802,1,0,1
1090,14,2.71,0,1.53488,0.99,74,74.74747,1,0,1
1000,108,2.37,0,0.88679,1.69,23,13.60947,1,0,1
1070,80,2.56,0,0.87719,1.6,11,6.875,0,0,1
880,14,2,0,1.04651,1.54,11,7.142857,1,1,0
850,12,1.75,0,0.54545,1.85,69,37.2973,0,0,1
1060,46,1.73,0,0.7377,1.77,51,28.81356,0,0,1
810,86,2.55,0,0.8,1.76,27,15.34091,1,0,1
950,82,2.17,0,0.69643,1.6,20,12.5,0,0,1
970,13,2.23,0,0.97959,1.62,35,21.60494,1,0,1
1000,28,2.28,0,0.96078,1.6,34,21.25,0,0,1
760,13,1.69,0,0.9,1.54,8,5.194805,1,0,1
900,112,2.55,0,1.14286,1.69,8,4.733728,0,0,1
1040,81,2.35,0,0.82456,1.63,4,2.453988,0,0,1
1000,14,2.14,1,0.81818,1.54,5,3.246753,1,1,0
1380,11,3.63,0,1.09091,1.69,70,41.42012,0,0,1
870,83,2.44,0,0.74,1.39,5,3.597122,0,0,1
920,114,3.47,0,1.19048,1.42,5,3.521127,1,0,1
920,120,2.64,0,0.73585,1.42,11,7.746479,1,0,1
880,84,2.71,0,0.79592,1.39,5,3.597122,0,0,1
1050,87,3.36,0,0.84211,1.39,1,0.7194245,0,0,1
1020,111,2.81,0,0.75862,1.42,8,5.633803,0,0,1
1020,83,2.98,0,0.82143,1.39,2,1.438849,0,0,1
950,15,2.26,0,0.9,1.43,40,27.97203,0,0,1
1240,13,1.76,0,0.9375,1.51,19,12.58278,0,0,1
1030,95,2.73,0,0.9434,1.39,2,1.438849,1,0,1
920,13,1.46,0,1.09091,0.56,4,7.142857,0,1,0
790,45,3.06,0,0.975,0.32,7,21.875,1,0,1
810,15,1.8,0,1.25,0.41,18,43.90244,0,0,1
920,76,2.48,0,0.73585,0.41,5,12.19512,0,0,1
860,124,2.18,0,0.91111,0.26,10,38.46154,0,0,1
1040,14,2.42,0,1,0.31,6,19.35484,0,0,1
940,119,3.1,0,1.2381,0.26,3,11.53846,1,0,1
940,17,1.58,0,1.2381,0.35,8,22.85714,0,0,1
940,42,1.71,0,0.74074,0.32,13,40.625,0,0,1
890,51,1.62,0,0.81633,0.32,15,46.875,0,0,1
1120,75,2.69,0,1.28571,0.41,8,19.5122,0,0,1
890,73,2.15,0,1.02273,1.88,1,0.5319149,1,1,0
830,67,1.74,0,1.02439,2.07,5,2.415459,0,1,0
870,19,1.84,0,1.12195,2.17,14,6.451613,0,1,0
780,66,2.31,0,0.73333,1.88,10,5.319149,0,1,0
980,69,2.14,0,0.81481,1.88,25,13.29787,1,0,1
1040,13,2.84,0,0.96226,2.17,9,4.147465,0,0,1
940,42,2.35,0,0.67857,2.06,4,1.941748,1,0,1
1110,80,2.17,0,0.88136,2.07,4,1.932367,0,0,1
860,99,2.26,0,0.86957,1.6,12,7.5,0,1,0
1070,108,2.66,0,1.01887,1.6,13,8.125,0,0,1
890,15,2.6,0,0.7451,1.71,11,6.432748,1,0,1
1020,18,4,0,0.82143,1.71,1,0.5847953,0,0,1
900,92,2.1,1,0.8,1.49,38,25.50336,0,0,1
1350,44,3.84,0,0.875,1.33,3,2.255639,0,0,1
1260,14,3.42,0,0.93846,1.71,2,1.169591,0,0,1
860,47,3.34,0,0.82979,0.72,1,1.388889,1,1,0
830,78,2.88,0,0.76596,1.96,44,22.44898,0,0,1
960,18,2.66,0,0.77778,2.3,37,16.08696,0,0,1
930,87,2.09,0,0.78846,1.96,38,19.38775,0,0,1
1050,17,3.64,0,0.81034,2.32,5,2.155172,0,0,1
920,130,3.13,0,1.04444,1.88,47,25,1,0,1
950,85,2.37,0,0.69643,1.96,19,9.693877,1,0,1
1070,106,2.09,0,0.94545,1.88,18,9.574468,0,0,1
1060,17,3.17,0,0.76667,2.32,8,3.448276,1,0,1
1000,16,3.43,0,0.92308,2.3,11,4.782609,1,0,1
1010,76,1.94,0,0.80357,1.96,60,30.61225,0,0,1
1230,14,0.21,0,0.86364,3.1,91,29.35484,1,0,1
1190,17,2.76,0,0.80303,3.09,29,9.385114,1,0,1
920,44,2.2,0,0.91667,2.54,55,21.65354,0,0,1
710,15,1.86,1,0.86842,2.58,129,50,1,1,0
1170,56,3.66,0,0.8,2.5,17,6.8,1,0,1
1020,16,3.62,0,0.88889,0.84,14,16.66667,1,0,1
1010,14,2.71,0,0.98039,0.1,5,50,0,0,1
920,15,1.53,0,0.7037,0.1,6,60,0,0,1
1010,85,2.97,0,0.90566,3.13,13,4.153355,1,0,1
1080,70,2.21,0,1.07692,3.13,22,7.028754,1,0,1
1260,125,3.71,0,0.85294,2.11,16,7.582938,0,0,1
1020,104,3.18,1,0.75862,5.6,32,5.714286,1,0,1
1210,51,3.64,0,0.89063,5.4,111,20.55556,0,0,1
870,49,2.36,0,1.02326,3.22,73,22.67081,1,0,1
1280,64,3.68,0,1.06452,3.02,9,2.980132,0,0,1
980,103,2.2,1,0.96,2.99,42,14.04682,0,0,1
1150,84,3.22,0,0.66667,1.92,3,1.5625,1,0,1
1160,73,2.12,0,1.07143,3.57,50,14.0056,1,0,1
1080,17,2.17,0,0.83051,3.93,79,20.10178,0,0,1
1080,16,2.43,0,0.89474,3.37,62,18.39763,1,0,1
930,41,1.95,0,0.69091,3.1,114,36.77419,0,0,1
880,51,2.96,0,0.91304,3.1,84,27.09678,0,0,1
1400,14,4,0,0.79487,3.6,7,1.944444,0,0,1
1020,46,3.67,0,1.08163,3.47,55,15.85014,1,0,1
1160,12,3.75,0,0.61111,3.6,19,5.277778,0,0,1
1100,16,4,0,0.83333,3.6,13,3.611111,1,0,1
1070,92,2.52,0,0.98148,3.78,164,43.38624,1,0,1
1390,16,1.81,0,0.87838,3.6,174,48.33333,0,0,1
940,47,2.76,0,1,3.47,84,24.20749,1,0,1
990,16,3.18,0,0.7069,3.6,54,15,1,0,1
990,46,3.21,0,0.94118,3.47,68,19.59654,1,0,1
1410,17,3.82,0,0.90541,4.34,27,6.221198,0,0,1
1120,48,2.33,0,0.86667,2.91,109,37.45705,0,0,1
1120,50,2.68,0,0.89831,2.91,34,11.68385,1,0,1
1000,78,2.74,0,1,3.1,22,7.096774,1,0,1
1340,81,3.6,0,0.91429,3.1,1,0.3225806,1,0,1
1180,17,2.64,0,0.73529,3.53,89,25.21247,0,0,1
1170,116,3.69,0,0.85714,2.13,12,5.633803,1,0,1
960,112,2.98,1,0.95918,0.1,1,10,1,0,1
1090,86,2.69,0,0.91228,2.02,13,6.435644,1,0,1
1180,113,3.76,0,0.93443,1.94,5,2.57732,1,0,1
1160,80,3.96,0,0.93333,1.99,5,2.512563,1,0,1
990,16,3.06,0,0.8,2.49,42,16.86747,1,0,1
1330,86,3.52,0,1.04615,3.05,7,2.295082,1,0,1
1240,106,2.21,0,0.7971,3.33,27,8.108109,0,0,1
1080,51,3.17,0,0.89474,0.77,55,71.42857,1,0,1
1160,80,3.75,0,0.93333,2.62,33,12.59542,1,0,1
1180,47,3.61,0,0.90323,2.62,20,7.633588,0,0,1
1330,77,3.12,0,0.92754,3.77,46,12.20159,1,0,1
1280,122,3.12,0,0.85507,3.61,138,38.22715,0,0,1
910,40,2.1,0,0.89583,3.66,208,56.8306,0,0,1
1110,120,2.9,0,0.81967,3.61,75,20.77562,0,0,1
920,16,2.31,0,0.80392,5.66,53,9.363957,0,0,1
1100,48,2.5,1,0.80328,7.42,31,4.177897,0,0,1
850,50,3.12,0,0.84783,6.9,94,13.62319,1,0,1
990,17,2.05,0,0.86792,2.16,77,35.64815,0,0,1
1020,16,2.56,0,1.21739,5.32,139,26.12782,1,0,1
1190,84,2.85,0,0.80303,3.39,42,12.38938,0,0,1
1060,86,3.4,0,1.16327,4,146,36.5,0,0,1
850,17,2.41,0,0.88889,7.46,145,19.437,1,0,1
960,79,2.91,0,0.92,0.1,2,20,0,0,1
1120,95,2.43,0,0.72308,2.6,26,10,0,0,1
1020,16,1.81,0,0.82143,6.4,236,36.875,0,0,1
1150,15,3.66,0,0.71642,4.21,20,4.750594,1,0,1
1130,64,2.35,0,0.73846,5.45,30,5.504587,0,0,1
990,81,2.34,0,0.83333,1.28,25,19.53125,1,0,1
1100,49,3.14,0,0.92982,2.01,56,27.8607,1,0,1
920,47,1.93,0,0.95745,5.32,138,25.93985,1,0,1
1090,48,1.81,0,0.81667,5.32,213,40.03759,1,0,1
970,48,2.58,0,0.90196,5.32,67,12.59398,1,0,1
1020,50,2.34,0,0.67213,5.32,93,17.4812,0,0,1
1000,47,3.04,0,0.96078,5.32,84,15.78947,1,0,1
990,16,2.81,0,0.86792,4.56,100,21.92982,1,0,1
770,88,2.45,1,0.75,3.96,197,49.74747,1,0,0
860,16,2.12,1,0.72,3.73,264,70.77748,0,0,1
1030,39,1.92,0,1.06,3.99,142,35.58897,0,0,1
990,18,3.55,0,0.8,4.46,184,41.2556,0,0,1
910,109,2.48,0,0.75,3.68,113,30.70652,0,0,1
1010,115,3.4,0,0.74138,0.6,39,65,0,0,1
950,41,2.12,0,0.97917,6.66,236,35.43544,1,0,1
1150,105,2.45,0,0.94915,8.1,118,14.5679,0,0,1
1090,15,1.86,0,0.91228,3.21,77,23.98754,1,0,1
1120,72,2.05,0,1.03636,1.11,33,29.72973,0,0,1
1150,18,2.27,0,0.76923,2.07,67,32.36715,0,0,1
1000,106,2.44,0,0.69492,3.66,135,36.88525,0,0,1
1030,16,3.62,0,0.87273,3.85,124,32.20779,0,0,1
1150,81,2.71,0,0.69118,3.77,70,18.56764,1,0,1
1170,48,3.1,0,0.82813,2.06,5,2.427185,0,0,1
1080,17,2.52,0,0.6875,2.8,90,32.14286,0,0,1
1030,77,2.66,0,1.01961,1.44,6,4.166667,1,0,1
1250,57,3.71,0,0.81159,1.91,3,1.570681,0,0,1
1090,55,2.65,0,0.65152,8.12,216,26.60098,0,0,1
1010,78,2.53,0,0.83636,7.49,264,35.247,1,0,1
1020,11,1.63,0,0.75862,8.82,376,42.63039,0,0,1
1160,41,2.43,0,0.78462,8.12,186,22.9064,1,0,1
890,14,2.85,0,0.81633,8.82,283,32.08617,1,0,1
